timestamp,rpm,egt,cht,vibration,fuel_flow,throttle,altitude,temperature,pressure,engine_load,expected_egt,expected_cht,expected_vibration,fault_type,health_index,degradation_level,rul
2026-09-02T10:35:59.606032,3188.9,783.1,108.1,7.78,10.33,44.4,2725.0,-2.7,32.4,0.444,781.9,107.3,1.26,HIGH_VIBRATION,86.2,0.22,472.8
2026-09-02T10:36:00.606032,3169.5,784.8,109.3,7.57,10.3,45.5,2700.0,-2.6,32.6,0.455,783.2,107.6,1.25,HIGH_VIBRATION,86.3,0.221,472.7
2026-09-02T10:36:01.606032,3210.8,786.9,106.9,7.7,10.52,44.0,2675.0,-2.4,32.4,0.44,781.4,107.4,1.27,HIGH_VIBRATION,86.8,0.222,472.5
2026-09-02T10:36:02.606032,3160.0,771.8,109.3,8.03,10.21,43.0,2650.0,-2.2,32.3,0.43,779.3,106.9,1.24,HIGH_VIBRATION,85.3,0.223,472.4
2026-09-02T10:36:03.606032,3249.4,783.8,110.0,7.83,10.14,44.4,2625.0,-2.1,32.4,0.444,782.2,107.8,1.28,HIGH_VIBRATION,85.1,0.224,472.3
2026-09-02T10:36:04.606032,3157.7,777.9,108.7,7.62,10.18,45.5,2600.0,-1.9,32.5,0.455,782.7,107.8,1.24,HIGH_VIBRATION,84.8,0.226,472.1
2026-09-02T10:36:05.606032,3200.3,784.2,110.3,7.73,10.64,43.7,2575.0,-1.7,32.4,0.437,780.5,107.5,1.26,HIGH_VIBRATION,87.2,0.227,472.0
2026-09-02T10:36:06.606032,3171.8,782.6,111.0,8.65,10.68,45.7,2550.0,-1.6,32.6,0.457,783.0,108.0,1.25,HIGH_VIBRATION,87.3,0.228,471.9
2026-09-02T10:36:07.606032,3180.7,784.5,107.0,8.17,10.11,43.7,2525.0,-1.4,32.4,0.437,780.1,107.5,1.25,HIGH_VIBRATION,86.0,0.229,471.7
2026-09-02T10:36:08.606032,3215.4,776.0,109.8,8.14,10.35,43.6,2500.0,-1.2,32.4,0.436,780.2,107.6,1.27,HIGH_VIBRATION,87.3,0.23,471.6
2026-09-02T10:36:09.606032,3152.3,784.3,107.5,7.44,10.54,45.4,2475.0,-1.1,32.5,0.454,782.1,108.0,1.24,HIGH_VIBRATION,86.8,0.231,471.5
2026-09-02T10:36:10.606032,3177.8,785.6,109.2,7.51,10.8,46.1,2450.0,-0.9,32.6,0.461,783.2,108.4,1.25,HIGH_VIBRATION,86.3,0.232,471.3
2026-09-02T10:36:11.606032,3246.6,776.0,107.1,7.95,10.51,43.4,2425.0,-0.8,32.3,0.434,780.0,107.9,1.28,HIGH_VIBRATION,86.1,0.233,471.2
2026-09-02T10:36:12.606032,3206.5,779.7,107.6,7.43,10.21,43.9,2400.0,-0.6,32.4,0.439,780.2,107.9,1.26,HIGH_VIBRATION,86.6,0.234,471.1
2026-09-02T10:36:13.606032,3218.1,781.0,111.1,8.59,10.54,45.0,2375.0,-0.4,32.5,0.45,781.8,108.4,1.27,HIGH_VIBRATION,85.0,0.236,470.9
2026-09-02T10:36:14.606032,3185.7,784.8,107.3,7.95,10.29,44.1,2350.0,-0.3,32.4,0.441,780.1,108.0,1.25,HIGH_VIBRATION,84.3,0.237,470.8
2026-09-02T10:36:15.606032,3169.0,785.0,109.2,8.27,10.57,45.5,2325.0,-0.1,32.6,0.455,781.9,108.4,1.25,HIGH_VIBRATION,85.4,0.238,470.7
2026-09-02T10:36:16.606032,3243.6,780.7,110.9,8.58,10.94,45.2,2300.0,0.1,32.5,0.452,782.1,108.7,1.28,HIGH_VIBRATION,86.7,0.239,470.5
2026-09-02T10:36:17.606032,3192.0,779.8,106.3,7.74,10.94,46.0,2275.0,0.2,32.6,0.46,782.6,108.8,1.26,HIGH_VIBRATION,84.4,0.24,470.4
2026-09-02T10:36:18.606032,3245.3,782.6,111.5,7.84,10.26,47.0,2250.0,0.4,32.7,0.47,784.5,109.3,1.28,HIGH_VIBRATION,85.7,0.241,470.3
2026-09-02T10:36:19.606032,3249.8,779.2,110.6,7.17,10.42,44.7,2225.0,0.5,32.5,0.447,781.2,108.7,1.28,HIGH_VIBRATION,86.7,0.242,470.1
2026-09-02T10:36:20.606032,3153.5,775.8,106.8,8.0,10.21,44.2,2200.0,0.7,32.4,0.442,779.4,108.2,1.24,HIGH_VIBRATION,84.9,0.243,470.0
2026-09-02T10:36:21.606032,3243.4,782.0,107.5,8.26,10.62,43.3,2175.0,0.9,32.3,0.433,778.9,108.3,1.28,HIGH_VIBRATION,84.3,0.244,469.9
2026-09-02T10:36:22.606032,3174.6,775.3,108.8,8.06,10.66,45.2,2150.0,1.0,32.5,0.452,780.9,108.7,1.25,HIGH_VIBRATION,85.2,0.246,469.7
2026-09-02T10:36:23.606032,3187.3,772.0,107.3,7.85,10.85,45.5,2125.0,1.2,32.5,0.455,781.3,108.9,1.25,HIGH_VIBRATION,85.4,0.247,469.6
2026-09-02T10:36:24.606032,3169.5,785.0,108.3,7.42,10.49,46.9,2100.0,1.3,32.7,0.469,783.1,109.3,1.25,HIGH_VIBRATION,85.5,0.248,469.5
2026-09-02T10:36:25.606032,3163.2,781.5,110.2,7.45,10.61,44.4,2075.0,1.5,32.4,0.444,779.3,108.5,1.24,HIGH_VIBRATION,84.6,0.249,469.3
2026-09-02T10:36:26.606032,3234.7,777.2,108.6,7.3,11.0,45.0,2050.0,1.7,32.5,0.45,780.9,109.1,1.28,HIGH_VIBRATION,85.3,0.25,469.2
2026-09-02T10:36:27.606032,3219.1,784.1,109.4,8.48,10.86,45.0,2025.0,1.8,32.5,0.45,780.6,109.1,1.27,HIGH_VIBRATION,83.8,0.251,469.1
2026-09-02T10:36:28.606032,3232.3,778.9,110.4,8.24,10.65,45.8,2000.0,2.0,32.6,0.458,781.8,109.4,1.28,HIGH_VIBRATION,85.0,0.252,468.9
2026-09-02T10:36:29.606032,3240.7,780.4,113.0,8.19,11.23,45.8,1975.0,2.2,32.6,0.458,781.8,109.5,1.28,HIGH_VIBRATION,85.6,0.253,468.8
2026-09-02T10:36:30.606032,3183.7,774.2,107.0,8.33,11.34,44.5,1950.0,2.3,32.5,0.445,779.3,108.9,1.25,HIGH_VIBRATION,83.4,0.254,468.7
2026-09-02T10:36:31.606032,3216.3,775.1,105.9,7.3,10.44,43.5,1925.0,2.5,32.4,0.435,778.1,108.8,1.27,HIGH_VIBRATION,84.5,0.256,468.5
2026-09-02T10:36:32.606032,3233.1,776.9,108.2,7.76,10.68,43.6,1900.0,2.7,32.4,0.436,778.3,108.9,1.28,HIGH_VIBRATION,83.2,0.257,468.4
2026-09-02T10:36:33.606032,3225.4,781.4,113.5,7.71,10.79,46.7,1875.0,2.8,32.7,0.467,782.6,109.9,1.27,HIGH_VIBRATION,85.3,0.258,468.3
2026-09-02T10:36:34.606032,3234.4,774.8,104.9,8.18,10.51,43.3,1850.0,3.0,32.3,0.433,777.7,108.9,1.28,HIGH_VIBRATION,85.7,0.259,468.1
2026-09-02T10:36:35.606032,3199.8,781.0,111.5,7.12,10.97,46.4,1825.0,3.1,32.6,0.464,781.7,109.8,1.26,HIGH_VIBRATION,83.4,0.26,468.0
2026-09-02T10:36:36.606032,3216.6,778.5,111.6,7.28,11.49,45.1,1800.0,3.3,32.5,0.451,779.9,109.5,1.27,HIGH_VIBRATION,85.4,0.261,467.9
2026-09-02T10:36:37.606032,3200.0,776.5,109.3,8.41,10.65,43.6,1775.0,3.5,32.4,0.436,777.5,109.0,1.26,HIGH_VIBRATION,83.4,0.262,467.7
2026-09-02T10:36:38.606032,3243.2,784.1,113.9,7.52,10.99,45.5,1750.0,3.6,32.6,0.455,780.6,109.9,1.28,HIGH_VIBRATION,85.4,0.263,467.6
2026-09-02T10:36:39.606032,3220.3,783.8,109.1,7.7,11.17,45.6,1725.0,3.8,32.6,0.456,780.4,109.9,1.27,HIGH_VIBRATION,84.6,0.264,467.5
2026-09-02T10:36:40.606032,3159.9,779.5,111.2,8.14,10.92,44.1,1700.0,4.0,32.4,0.441,777.5,109.2,1.24,HIGH_VIBRATION,83.6,0.266,467.3
2026-09-02T10:36:41.606032,3194.3,782.5,110.9,8.29,11.02,44.9,1675.0,4.1,32.5,0.449,779.0,109.6,1.26,HIGH_VIBRATION,84.8,0.267,467.2
2026-09-02T10:36:42.606032,3200.3,783.5,109.8,8.41,11.39,46.4,1650.0,4.3,32.6,0.464,781.1,110.2,1.26,HIGH_VIBRATION,83.9,0.268,467.0
2026-09-02T10:36:43.606032,3155.0,774.2,107.3,7.02,11.38,46.8,1625.0,4.4,32.7,0.468,781.1,110.1,1.24,HIGH_VIBRATION,84.2,0.269,466.9
2026-09-02T10:36:44.606032,3221.6,774.9,111.4,7.63,10.58,43.4,1600.0,4.6,32.3,0.434,776.8,109.4,1.27,HIGH_VIBRATION,82.6,0.27,466.8
2026-09-02T10:36:45.606032,3192.8,775.3,108.8,8.29,11.62,46.0,1575.0,4.8,32.6,0.46,780.2,110.2,1.26,HIGH_VIBRATION,84.9,0.271,466.6
2026-09-02T10:36:46.606032,3233.0,779.1,106.4,7.24,11.06,45.1,1550.0,4.9,32.5,0.451,779.2,110.1,1.28,HIGH_VIBRATION,83.6,0.272,466.5
2026-09-02T10:36:47.606032,3197.0,780.8,112.5,7.12,11.7,46.8,1525.0,5.1,32.7,0.468,781.2,110.5,1.26,HIGH_VIBRATION,84.7,0.273,466.4
2026-09-02T10:36:48.606032,3211.3,785.1,110.3,8.44,10.95,45.3,1500.0,5.2,32.5,0.453,779.1,110.2,1.27,HIGH_VIBRATION,84.5,0.274,466.2
2026-09-02T10:36:49.606032,3196.4,777.8,107.6,7.55,11.57,44.9,1475.0,5.4,32.5,0.449,778.3,110.0,1.26,HIGH_VIBRATION,84.4,0.276,466.1
2026-09-02T10:36:50.606032,3170.2,780.3,104.2,7.48,10.88,45.7,1450.0,5.6,32.6,0.457,779.1,110.2,1.25,HIGH_VIBRATION,83.3,0.277,466.0
2026-09-02T10:36:51.606032,3204.2,786.4,108.8,7.58,11.49,46.6,1425.0,5.7,32.7,0.466,780.6,110.7,1.26,HIGH_VIBRATION,82.4,0.278,465.8
2026-09-02T10:36:52.606032,3156.6,782.2,111.7,7.89,11.12,46.0,1400.0,5.9,32.6,0.46,779.2,110.4,1.24,HIGH_VIBRATION,84.1,0.279,465.7
2026-09-02T10:36:53.606032,3203.2,778.0,114.9,7.94,10.68,44.7,1375.0,6.1,32.5,0.447,777.7,110.2,1.26,HIGH_VIBRATION,84.4,0.28,465.6
2026-09-02T10:36:54.606032,3198.1,777.4,106.2,7.79,11.1,44.1,1350.0,6.2,32.4,0.441,776.7,110.0,1.26,HIGH_VIBRATION,82.0,0.281,465.4
2026-09-02T10:36:55.606032,3207.7,779.6,109.5,7.59,10.51,44.7,1325.0,6.4,32.5,0.447,777.6,110.3,1.26,HIGH_VIBRATION,82.5,0.282,465.3
2026-09-02T10:36:56.606032,3212.8,779.2,113.8,8.28,10.92,44.4,1300.0,6.5,32.4,0.444,777.1,110.3,1.27,HIGH_VIBRATION,81.8,0.283,465.2
2026-09-02T10:36:57.606032,3208.3,777.0,108.1,8.52,11.1,44.3,1275.0,6.7,32.4,0.443,776.9,110.3,1.26,HIGH_VIBRATION,83.5,0.284,465.0
2026-09-02T10:36:58.606032,3195.8,777.0,112.0,7.92,11.44,44.4,1250.0,6.9,32.4,0.444,776.8,110.3,1.26,HIGH_VIBRATION,83.7,0.286,464.9
2026-09-02T10:36:59.606032,3204.1,773.5,108.1,7.54,11.18,43.6,1225.0,7.0,32.4,0.436,775.6,110.2,1.26,HIGH_VIBRATION,83.2,0.287,464.8
2026-09-02T10:37:00.606032,3189.1,772.2,110.9,7.64,11.24,44.1,1200.0,7.2,32.4,0.441,776.1,110.3,1.26,HIGH_VIBRATION,82.7,0.288,464.6
2026-09-02T10:37:01.606032,3183.4,776.1,109.5,7.28,11.78,46.5,1175.0,7.4,32.6,0.465,779.4,111.1,1.25,HIGH_VIBRATION,83.8,0.289,464.5
2026-09-02T10:37:02.606032,3225.6,771.8,111.7,8.64,11.29,45.3,1150.0,7.5,32.5,0.453,778.1,110.9,1.27,HIGH_VIBRATION,83.9,0.29,464.4
2026-09-02T10:37:03.606032,3238.2,781.4,112.3,6.92,11.67,44.0,1125.0,7.7,32.4,0.44,776.2,110.6,1.28,HIGH_VIBRATION,81.4,0.291,464.2
2026-09-02T10:37:04.606032,3223.9,776.8,112.0,7.36,11.31,43.4,1100.0,7.8,32.3,0.434,775.1,110.4,1.27,HIGH_VIBRATION,83.7,0.292,464.1
2026-09-02T10:37:05.606032,3164.7,774.6,109.0,7.85,11.73,46.8,1075.0,8.0,32.7,0.468,779.3,111.3,1.24,HIGH_VIBRATION,82.8,0.293,464.0
2026-09-02T10:37:06.606032,3194.7,776.9,109.6,7.91,11.25,44.0,1050.0,8.2,32.4,0.44,775.5,110.6,1.26,HIGH_VIBRATION,82.3,0.294,463.8
2026-09-02T10:37:07.606032,3233.4,776.6,115.1,8.22,11.17,43.2,1025.0,8.3,32.3,0.432,774.7,110.6,1.28,HIGH_VIBRATION,83.5,0.296,463.7
2026-09-02T10:37:08.606032,3204.2,782.2,109.5,7.53,11.69,46.1,1000.0,8.5,32.6,0.461,778.4,111.4,1.26,HIGH_VIBRATION,80.8,0.297,463.6
2026-09-02T10:37:09.606032,3178.4,775.9,109.3,7.12,11.42,43.3,975.0,8.7,32.3,0.433,774.0,110.4,1.25,HIGH_VIBRATION,80.8,0.298,463.4
2026-09-02T10:37:10.606032,3194.2,777.6,112.5,8.47,12.35,46.2,950.0,8.8,32.6,0.462,778.3,111.5,1.26,HIGH_VIBRATION,82.2,0.299,463.3
2026-09-02T10:37:11.606032,3192.9,781.4,110.7,7.95,11.96,46.5,925.0,9.0,32.7,0.465,778.6,111.6,1.26,HIGH_VIBRATION,80.7,0.3,463.2
2026-09-02T10:37:12.606032,3241.5,771.8,113.3,7.45,11.43,43.1,900.0,9.1,32.3,0.431,774.2,110.8,1.28,HIGH_VIBRATION,82.1,0.301,463.0
2026-09-02T10:37:13.606032,3206.0,786.9,113.1,7.63,11.97,46.3,875.0,9.3,32.6,0.463,778.3,111.7,1.26,HIGH_VIBRATION,82.4,0.302,462.9
2026-09-02T10:37:14.606032,3194.2,772.3,113.4,8.33,11.48,43.3,850.0,9.5,32.3,0.433,773.8,110.8,1.26,HIGH_VIBRATION,80.8,0.303,462.8
2026-09-02T10:37:15.606032,3239.2,777.2,110.7,8.27,11.83,46.2,825.0,9.6,32.6,0.462,778.3,111.9,1.28,HIGH_VIBRATION,82.0,0.304,462.6
2026-09-02T10:37:16.606032,3195.7,781.0,113.5,7.94,11.78,46.4,800.0,9.8,32.6,0.464,778.1,111.8,1.26,HIGH_VIBRATION,80.7,0.306,462.5
2026-09-02T10:37:17.606032,3176.5,779.1,112.6,8.09,11.69,45.4,775.0,10.0,32.5,0.454,776.4,111.5,1.25,HIGH_VIBRATION,81.6,0.307,462.4
2026-09-02T10:37:18.606032,3216.0,772.5,111.9,7.62,11.45,43.4,750.0,10.1,32.3,0.434,773.8,111.1,1.27,HIGH_VIBRATION,82.1,0.308,462.2
2026-09-02T10:37:19.606032,3168.2,775.5,110.9,7.83,11.91,45.7,725.0,10.3,32.6,0.457,776.5,111.7,1.25,HIGH_VIBRATION,81.6,0.309,462.1
2026-09-02T10:37:20.606032,3232.4,774.1,111.2,7.63,11.26,43.7,700.0,10.4,32.4,0.437,774.2,111.4,1.28,HIGH_VIBRATION,81.6,0.31,462.0
2026-09-02T10:37:21.606032,3223.1,780.3,110.9,7.84,12.21,45.5,675.0,10.6,32.5,0.455,776.7,111.9,1.27,HIGH_VIBRATION,80.6,0.311,461.8
2026-09-02T10:37:22.606032,3234.5,782.0,117.5,8.15,12.33,45.6,650.0,10.8,32.6,0.456,776.8,112.1,1.28,HIGH_VIBRATION,82.0,0.312,461.7
2026-09-02T10:37:23.606032,3158.0,777.4,113.3,7.44,12.02,46.6,625.0,10.9,32.7,0.466,777.4,112.1,1.24,HIGH_VIBRATION,82.3,0.313,461.6
2026-09-02T10:37:24.606032,3218.7,777.4,114.7,7.83,12.2,45.9,600.0,11.1,32.6,0.459,776.9,112.2,1.27,HIGH_VIBRATION,82.6,0.314,461.4
2026-09-02T10:37:25.606032,3159.5,773.5,105.8,7.65,11.37,44.2,575.0,11.3,32.4,0.442,773.7,111.4,1.24,HIGH_VIBRATION,80.6,0.316,461.3
2026-09-02T10:37:26.606032,3159.6,777.5,109.3,7.16,11.52,43.6,550.0,11.4,32.4,0.436,772.8,111.3,1.24,HIGH_VIBRATION,79.7,0.317,461.2
2026-09-02T10:37:27.606032,3181.9,774.1,113.2,8.13,11.97,45.7,525.0,11.6,32.6,0.457,776.0,112.1,1.25,HIGH_VIBRATION,79.8,0.318,461.0
2026-09-02T10:37:28.606032,3152.2,777.2,114.2,8.0,12.08,45.3,500.0,11.8,32.5,0.453,775.0,111.9,1.24,HIGH_VIBRATION,79.9,0.319,460.9
2026-09-02T10:37:29.606032,3156.1,776.9,110.9,7.98,11.68,43.4,475.0,11.9,32.3,0.434,772.2,111.4,1.24,HIGH_VIBRATION,82.4,0.32,460.8
2026-09-02T10:37:30.606032,3204.1,769.9,113.3,7.98,12.15,45.3,450.0,12.1,32.5,0.453,775.4,112.2,1.26,HIGH_VIBRATION,80.2,0.321,460.6
2026-09-02T10:37:31.606032,3202.7,775.4,114.5,8.44,11.84,46.0,425.0,12.2,32.6,0.46,776.3,112.5,1.26,HIGH_VIBRATION,79.6,0.322,460.5
2026-09-02T10:37:32.606032,3188.5,778.8,110.8,8.19,11.34,43.6,400.0,12.4,32.4,0.436,772.6,111.7,1.26,HIGH_VIBRATION,81.2,0.323,460.4
2026-09-02T10:37:33.606032,3249.3,783.5,116.1,8.19,12.36,46.9,375.0,12.6,32.7,0.469,777.9,113.1,1.28,HIGH_VIBRATION,80.5,0.324,460.2
2026-09-02T10:37:34.606032,3223.2,766.8,113.5,8.53,11.73,44.0,350.0,12.7,32.4,0.44,773.4,112.1,1.27,HIGH_VIBRATION,80.2,0.326,460.1
2026-09-02T10:37:35.606032,3216.1,779.9,113.9,7.56,12.22,46.6,325.0,12.9,32.7,0.466,776.9,112.9,1.27,HIGH_VIBRATION,79.4,0.327,460.0
2026-09-02T10:37:36.606032,3165.2,773.4,110.7,7.97,11.74,44.3,300.0,13.1,32.4,0.443,773.0,112.1,1.24,HIGH_VIBRATION,80.3,0.328,459.8
2026-09-02T10:37:37.606032,3158.1,772.9,114.8,7.31,11.82,43.1,275.0,13.2,32.3,0.431,771.1,111.7,1.24,HIGH_VIBRATION,80.7,0.329,459.7
2026-09-02T10:37:38.606032,3241.6,769.2,112.4,8.21,11.55,44.5,250.0,13.4,32.5,0.445,773.9,112.5,1.28,HIGH_VIBRATION,81.0,0.33,459.6
2026-09-02T10:37:39.606032,3231.6,774.6,112.2,7.88,11.81,44.9,225.0,13.5,32.5,0.449,774.3,112.7,1.28,HIGH_VIBRATION,81.1,0.331,459.4
2026-09-02T10:37:40.606032,5396.8,828.0,135.5,8.88,24.38,93.0,100.0,14.3,37.3,0.93,829.3,137.5,2.66,HIGH_VIBRATION,78.8,0.332,459.3
2026-09-02T10:37:41.606032,5374.3,907.9,195.2,2.6,24.38,92.1,115.0,14.3,37.2,0.921,829.1,137.0,2.65,OVERHEATING,79.1,0.333,459.2
2026-09-02T10:37:42.606032,5437.0,902.8,197.9,2.59,23.82,90.0,130.0,14.2,37.0,0.9,828.7,136.6,2.7,OVERHEATING,78.6,0.334,459.0
2026-09-02T10:37:43.606032,5439.1,900.0,188.5,2.72,24.58,93.9,145.0,14.1,37.4,0.939,829.7,137.8,2.7,OVERHEATING,80.0,0.336,458.9
2026-09-02T10:37:44.606032,5357.8,908.0,196.1,2.67,24.15,92.8,160.0,14.0,37.3,0.928,829.4,137.1,2.63,OVERHEATING,80.9,0.337,458.8
2026-09-02T10:37:45.606032,5426.3,903.0,194.0,2.61,24.95,93.8,175.0,13.9,37.4,0.938,829.7,137.7,2.69,OVERHEATING,79.4,0.338,458.6
2026-09-02T10:37:46.606032,5420.3,900.5,188.9,2.66,23.68,90.5,190.0,13.8,37.0,0.905,829.0,136.6,2.68,OVERHEATING,78.9,0.339,458.5
2026-09-02T10:37:47.606032,5423.6,914.3,195.3,2.78,23.75,91.7,205.0,13.7,37.2,0.917,829.4,136.9,2.69,OVERHEATING,80.6,0.34,458.4
2026-09-02T10:37:48.606032,5412.4,912.6,195.3,2.64,24.18,90.9,220.0,13.6,37.1,0.909,829.2,136.6,2.68,OVERHEATING,78.5,0.341,458.2
2026-09-02T10:37:49.606032,5435.0,898.8,190.5,2.74,24.65,94.0,235.0,13.5,37.4,0.94,830.0,137.7,2.7,OVERHEATING,79.6,0.342,458.1
2026-09-02T10:37:50.606032,5368.7,903.6,194.1,2.75,23.85,91.5,250.0,13.4,37.1,0.915,829.4,136.6,2.64,OVERHEATING,79.5,0.343,458.0
2026-09-02T10:37:51.606032,5351.2,900.6,192.8,2.56,23.74,92.4,265.0,13.3,37.2,0.924,829.6,136.7,2.63,OVERHEATING,80.0,0.344,457.8
2026-09-02T10:37:52.606032,5431.9,908.8,195.3,2.59,24.1,92.2,280.0,13.2,37.2,0.922,829.8,137.0,2.69,OVERHEATING,80.3,0.346,457.7
2026-09-02T10:37:53.606032,5391.9,911.5,190.9,2.73,23.99,93.4,295.0,13.1,37.3,0.934,830.0,137.2,2.66,OVERHEATING,78.3,0.347,457.6
2026-09-02T10:37:54.606032,5355.2,908.2,189.9,2.93,24.08,93.8,310.0,13.0,37.4,0.938,830.1,137.1,2.63,OVERHEATING,80.5,0.348,457.4
2026-09-02T10:37:55.606032,5395.2,899.9,188.4,2.64,23.69,93.1,325.0,12.9,37.3,0.931,830.1,137.0,2.66,OVERHEATING,80.7,0.349,457.3
2026-09-02T10:37:56.606032,5405.4,905.8,193.2,2.77,24.44,92.3,340.0,12.8,37.2,0.923,830.0,136.8,2.67,OVERHEATING,79.4,0.35,457.2
2026-09-02T10:37:57.606032,5383.9,909.6,190.6,2.66,23.37,91.4,355.0,12.7,37.1,0.914,829.8,136.4,2.65,OVERHEATING,79.3,0.351,457.0
2026-09-02T10:37:58.606032,5398.3,905.3,192.4,2.55,24.34,94.0,370.0,12.6,37.4,0.94,830.4,137.2,2.67,OVERHEATING,77.9,0.352,456.9
2026-09-02T10:37:59.606032,5396.2,906.1,188.0,2.53,23.22,93.2,385.0,12.5,37.3,0.932,830.3,136.9,2.66,OVERHEATING,80.3,0.353,456.8
2026-09-02T10:38:00.606032,5443.2,908.0,187.3,2.93,24.05,92.5,400.0,12.4,37.3,0.925,830.3,136.9,2.7,OVERHEATING,79.3,0.354,456.6
2026-09-02T10:38:01.606032,5356.6,897.6,192.4,2.67,23.86,93.0,415.0,12.3,37.3,0.93,830.3,136.6,2.63,OVERHEATING,79.7,0.356,456.5
2026-09-02T10:38:02.606032,5417.1,899.5,185.1,2.76,23.37,90.1,430.0,12.2,37.0,0.901,829.7,136.0,2.68,OVERHEATING,79.7,0.357,456.4
2026-09-02T10:38:03.606032,5354.2,906.9,187.0,2.61,23.45,91.5,445.0,12.1,37.1,0.915,830.0,136.1,2.63,OVERHEATING,78.8,0.358,456.2
2026-09-02T10:38:04.606032,5430.4,907.4,189.5,2.67,23.64,93.0,460.0,12.0,37.3,0.93,830.6,136.9,2.69,OVERHEATING,79.2,0.359,456.1
2026-09-02T10:38:05.606032,5376.7,903.1,191.8,2.59,23.83,92.9,475.0,11.9,37.3,0.929,830.5,136.6,2.65,OVERHEATING,79.4,0.36,456.0
2026-09-02T10:38:06.606032,5389.6,908.2,189.4,2.5,23.45,93.3,490.0,11.8,37.3,0.933,830.7,136.7,2.66,OVERHEATING,77.8,0.361,455.8
2026-09-02T10:38:07.606032,5419.8,904.7,191.2,2.57,23.26,93.9,505.0,11.7,37.4,0.939,830.9,137.0,2.68,OVERHEATING,77.9,0.362,455.7
2026-09-02T10:38:08.606032,5407.7,899.3,196.7,2.53,23.74,93.8,520.0,11.6,37.4,0.938,830.9,136.9,2.67,OVERHEATING,77.3,0.363,455.6
2026-09-02T10:38:09.606032,5403.4,904.2,191.1,2.69,22.77,91.5,535.0,11.5,37.1,0.915,830.5,136.1,2.67,OVERHEATING,77.7,0.364,455.4
2026-09-02T10:38:10.606032,5381.1,902.3,194.0,2.49,22.84,92.5,550.0,11.4,37.3,0.925,830.7,136.3,2.65,OVERHEATING,77.3,0.366,455.3
2026-09-02T10:38:11.606032,5366.6,907.0,194.8,2.63,23.02,90.1,565.0,11.3,37.0,0.901,830.1,135.5,2.64,OVERHEATING,79.4,0.367,455.2
2026-09-02T10:38:12.606032,5409.5,902.6,189.6,2.56,22.48,90.3,580.0,11.2,37.0,0.903,830.3,135.7,2.67,OVERHEATING,76.8,0.368,455.0
2026-09-02T10:38:13.606032,5380.8,900.4,193.4,2.62,23.1,93.2,595.0,11.1,37.3,0.932,831.0,136.5,2.65,OVERHEATING,77.1,0.369,454.9
2026-09-02T10:38:14.606032,5408.4,904.6,194.8,2.72,23.79,93.9,610.0,11.0,37.4,0.939,831.3,136.8,2.67,OVERHEATING,78.7,0.37,454.8
2026-09-02T10:38:15.606032,5352.4,902.1,185.7,2.59,22.89,90.4,625.0,10.9,37.0,0.904,830.4,135.4,2.63,OVERHEATING,78.1,0.371,454.6
2026-09-02T10:38:16.606032,5372.3,899.1,189.0,2.74,23.19,91.9,640.0,10.8,37.2,0.919,830.9,135.9,2.64,OVERHEATING,77.2,0.372,454.5
2026-09-02T10:38:17.606032,5411.3,900.0,186.5,2.78,23.15,92.4,655.0,10.7,37.2,0.924,831.1,136.2,2.68,OVERHEATING,77.9,0.373,454.4
2026-09-02T10:38:18.606032,5393.9,905.7,195.8,2.78,22.99,92.0,670.0,10.6,37.2,0.92,831.0,136.0,2.66,OVERHEATING,77.0,0.374,454.2
2026-09-02T10:38:19.606032,5362.1,901.6,190.4,2.67,22.95,91.6,685.0,10.5,37.2,0.916,830.9,135.7,2.64,OVERHEATING,79.3,0.376,454.1
2026-09-02T10:38:20.606032,5430.5,910.0,189.4,2.71,23.29,91.1,700.0,10.4,37.1,0.911,831.0,135.8,2.69,OVERHEATING,78.8,0.377,454.0
2026-09-02T10:38:21.606032,5375.1,904.2,195.3,2.87,22.94,91.1,715.0,10.4,37.1,0.911,830.9,135.5,2.65,OVERHEATING,79.0,0.378,453.8
2026-09-02T10:38:22.606032,5354.7,908.1,189.3,2.5,22.79,92.0,730.0,10.3,37.2,0.92,831.2,135.7,2.63,OVERHEATING,77.8,0.379,453.7
2026-09-02T10:38:23.606032,5396.6,907.7,196.2,2.58,22.75,92.5,745.0,10.2,37.3,0.925,831.4,136.0,2.66,OVERHEATING,77.5,0.38,453.6
2026-09-02T10:38:24.606032,5365.0,911.1,190.9,2.67,22.8,92.2,760.0,10.1,37.2,0.922,831.3,135.7,2.64,OVERHEATING,77.8,0.381,453.4
2026-09-02T10:38:25.606032,5376.7,903.0,191.4,2.6,22.09,92.3,775.0,10.0,37.2,0.923,831.4,135.8,2.65,OVERHEATING,78.0,0.382,453.3
2026-09-02T10:38:26.606032,5412.4,901.5,185.1,2.72,22.59,91.2,790.0,9.9,37.1,0.912,831.3,135.6,2.68,OVERHEATING,77.1,0.383,453.2
2026-09-02T10:38:27.606032,5405.9,907.0,191.3,2.49,22.29,92.2,805.0,9.8,37.2,0.922,831.6,135.8,2.67,OVERHEATING,77.0,0.384,453.0
2026-09-02T10:38:28.606032,5435.1,913.8,188.9,2.85,22.31,90.2,820.0,9.7,37.0,0.902,831.2,135.3,2.7,OVERHEATING,77.9,0.386,452.9
