engine_id,cycle,timestamp_s,mission_phase,fault_type,rpm,throttle_pct,altitude_m,ambient_temp_c,ambient_pressure_kpa,manifold_pressure_kpa,fuel_flow_gph,egt_c,cht_c,oil_pressure_bar,oil_temp_c,vibration_g,engine_load_pct,efficiency_pct,health_score,anomaly_score,rul_cycles,health_state
ENG_023,732,3660,cruise,spark_ignition,2199.12,66.03,8990.6,10.83,34.942,54.6,31.451,400.9,119.24,3.262,106.63,0.7094,66.88,56.4,58.51,0.801,12,warning
ENG_023,733,3665,climb,spark_ignition,2396.97,69.09,4063.87,13.36,62.199,69.47,35.723,414.75,126.75,2.949,107.68,0.7422,67.79,56.22,60.38,0.8109,11,warning
ENG_023,734,3670,descent,spark_ignition,1573.13,39.26,4434.74,18.19,60.85,48.94,13.639,327.02,96.37,3.617,97.69,0.72,45.74,58.33,61.29,0.8099,10,warning
ENG_023,735,3675,cruise,spark_ignition,2190.4,67.7,6364.14,11.43,46.932,62.67,31.949,405.12,121.19,3.24,107.77,0.7401,71.27,55.69,61.12,0.8173,9,warning
ENG_023,736,3680,descent,spark_ignition,1533.48,29.6,2838.16,21.1,71.559,48.58,10.222,303.71,90.6,3.685,93.83,0.6406,38.71,58.86,59.43,0.8008,8,warning
ENG_023,737,3685,cruise,spark_ignition,2141.06,46.87,12010.23,5.66,25.354,39.0,22.015,343.92,97.14,3.222,90.67,0.7689,53.92,57.24,59.88,0.8299,7,warning
ENG_023,738,3690,cruise,spark_ignition,2218.12,67.88,6684.9,6.3,45.987,63.93,32.489,400.39,116.58,3.18,101.86,0.758,70.58,55.49,57.19,0.8311,6,warning
ENG_023,739,3695,climb,spark_ignition,2464.6,78.06,5782.95,9.74,50.877,70.62,41.306,434.54,131.64,3.067,110.18,0.8143,79.67,54.49,58.62,0.8458,5,warning
ENG_023,740,3700,cruise,spark_ignition,2275.29,76.44,9771.19,8.87,31.309,62.22,37.751,425.89,127.14,3.227,110.55,0.7737,76.72,54.69,59.11,0.8411,4,warning
ENG_023,741,3705,takeoff,spark_ignition,2748.11,90.38,874.39,19.29,90.669,88.99,53.029,480.86,155.09,2.764,128.27,0.8614,90.3,53.24,60.11,0.8671,3,warning
ENG_023,742,3710,cruise,spark_ignition,2141.16,61.27,5643.41,15.63,52.452,59.92,28.615,390.39,119.41,3.394,108.65,0.7808,61.12,56.07,58.57,0.8493,2,warning
ENG_023,743,3715,cruise,spark_ignition,2186.01,65.72,6698.7,15.64,46.573,61.55,31.382,402.61,123.76,3.251,112.78,0.7466,67.56,55.33,58.57,0.8459,1,warning
ENG_023,744,3720,takeoff,spark_ignition,2774.71,92.73,955.54,14.18,89.995,88.81,55.0,481.78,152.34,2.714,124.19,0.8249,90.32,52.97,59.24,0.8673,0,warning
ENG_023,745,3725,cruise,spark_ignition,2266.96,65.57,8268.17,10.32,36.842,56.34,32.136,398.16,119.3,3.215,107.55,0.7411,63.41,55.66,59.7,0.8482,0,warning
ENG_023,746,3730,cruise,spark_ignition,2075.09,54.03,9486.35,10.09,32.533,50.62,24.471,364.46,106.95,3.243,97.87,0.702,56.86,56.31,58.83,0.8404,0,warning
ENG_023,747,3735,takeoff,spark_ignition,2627.96,83.92,987.95,16.34,89.796,83.68,47.267,458.41,145.25,2.828,121.02,0.818,82.95,53.7,58.69,0.8636,0,warning
ENG_023,748,3740,takeoff,spark_ignition,2716.3,93.86,837.12,21.87,91.537,90.5,54.552,491.36,160.29,2.66,135.09,0.8804,89.85,53.02,58.02,0.8864,0,warning
ENG_023,749,3745,takeoff,spark_ignition,2702.1,82.5,628.31,15.39,95.223,83.64,47.864,455.08,143.98,2.7,119.8,0.8592,83.41,53.66,59.13,0.8718,0,warning
ENG_023,750,3750,cruise,spark_ignition,2195.55,71.9,8804.14,12.38,35.109,60.19,34.472,415.41,125.89,3.173,113.57,0.6915,68.66,55.13,58.66,0.8383,0,warning
ENG_023,751,3755,descent,spark_ignition,1511.09,34.76,4350.85,14.38,60.427,45.17,12.139,308.51,88.09,3.618,92.82,0.6861,43.37,57.66,59.47,0.8372,0,warning
ENG_023,752,3760,climb,spark_ignition,2393.2,71.25,5842.43,11.73,50.773,64.35,36.886,,127.05,3.041,111.51,0.7695,76.7,54.33,58.31,0.8539,0,warning
ENG_023,753,3765,descent,spark_ignition,1563.64,34.95,1927.92,18.73,80.768,51.49,12.196,314.3,93.24,3.647,99.5,0.7346,42.48,57.75,58.71,0.8469,0,warning
ENG_023,754,3770,takeoff,spark_ignition,2711.08,90.5,795.96,14.24,93.288,87.74,52.383,474.9,149.74,2.719,123.4,0.8279,87.58,53.24,57.63,0.8656,0,warning
ENG_023,755,3775,descent,spark_ignition,1489.37,29.86,4297.63,12.24,60.354,45.29,9.979,293.25,81.54,3.509,90.63,0.7012,35.04,58.5,59.73,0.8402,0,warning
ENG_023,756,3780,cruise,spark_ignition,2127.95,47.56,6405.48,7.28,46.918,52.15,22.146,345.8,99.28,3.248,93.19,0.7521,55.01,56.5,58.49,0.8504,0,warning
ENG_023,757,3785,cruise,spark_ignition,2251.1,65.84,7263.77,13.59,42.564,61.37,32.387,401.85,122.61,3.208,110.05,0.7708,66.94,55.31,59.86,0.8542,0,warning
ENG_023,758,3790,cruise,spark_ignition,2133.35,58.28,8401.81,13.43,38.222,51.03,27.371,379.91,114.61,3.181,106.39,0.7384,63.89,55.61,58.13,0.8477,0,warning
ENG_023,759,3795,descent,spark_ignition,1637.75,41.83,3668.12,14.89,66.112,52.03,15.228,329.69,96.14,3.524,99.75,0.7165,46.66,57.33,59.34,0.8433,0,warning
ENG_023,760,3800,climb,spark_ignition,2532.86,85.88,4513.63,14.07,57.468,76.56,46.817,459.5,143.5,2.862,121.93,0.8672,78.99,54.1,58.22,0.8734,0,warning
ENG_023,761,3805,cruise,spark_ignition,2136.73,59.93,8532.39,5.84,35.33,53.3,27.942,376.67,108.46,3.216,102.2,0.7503,63.1,55.69,60.29,0.8501,0,warning
ENG_023,762,3810,cruise,spark_ignition,2153.68,61.2,9007.62,9.39,34.783,54.12,28.873,383.84,113.3,3.304,105.4,0.7824,61.57,55.84,57.73,0.8565,0,warning
ENG_023,763,3815,climb,spark_ignition,2409.38,70.81,5751.14,16.21,50.322,67.56,36.981,420.25,131.35,2.841,114.94,0.8209,74.85,54.52,57.4,0.8642,0,warning
ENG_023,764,3820,cruise,spark_ignition,2180.06,63.94,9786.9,14.97,32.115,53.67,30.177,397.01,121.52,3.316,108.4,0.7336,63.45,55.66,58.63,0.8467,0,warning
ENG_023,765,3825,cruise,spark_ignition,2166.38,52.75,6301.43,9.66,47.717,55.52,24.823,362.36,106.53,3.283,96.17,0.7215,57.97,56.2,58.31,0.8443,0,warning
ENG_023,766,3830,climb,spark_ignition,2427.73,66.05,4346.07,12.99,59.129,66.07,34.742,404.98,124.31,2.95,107.63,0.7972,64.94,55.51,60.26,0.8594,0,warning
ENG_023,767,3835,descent,spark_ignition,1592.65,38.8,6535.42,18.26,46.965,45.19,13.82,324.37,96.4,3.659,99.64,0.7593,42.05,57.8,58.41,0.8519,0,warning
ENG_023,768,3840,cruise,spark_ignition,2215.48,67.32,8040.48,8.1,38.863,59.78,32.352,399.56,117.95,3.105,106.64,0.7916,70.39,54.96,59.14,0.8583,0,warning
ENG_023,769,3845,takeoff,spark_ignition,2683.73,85.32,892.45,20.96,91.483,83.94,48.966,467.66,151.73,2.833,126.28,0.8092,88.73,53.13,58.94,0.8636,0,warning
ENG_023,770,3850,climb,spark_ignition,2463.51,81.01,6020.95,12.35,49.216,71.8,43.072,443.87,136.81,2.937,117.14,0.8159,82.04,53.8,59.97,0.8632,0,warning
ENG_023,771,3855,descent,spark_ignition,1526.58,27.32,6343.58,9.07,48.007,37.17,9.517,284.13,76.65,3.639,84.29,0.7921,35.54,58.45,57.08,0.8584,0,warning
ENG_023,772,3860,cruise,spark_ignition,2081.71,61.92,7820.19,6.57,40.105,55.13,,381.58,110.22,3.376,102.63,0.7667,66.38,55.36,59.41,0.8533,0,warning
ENG_023,773,3865,cruise,spark_ignition,2149.05,60.31,8344.93,13.66,38.665,54.63,28.06,385.7,116.75,3.231,108.77,0.7725,67.76,55.22,59.36,0.8545,0,warning
ENG_023,774,3870,cruise,spark_ignition,2200.45,64.08,7119.23,9.7,43.714,59.0,30.855,392.49,116.62,3.051,103.52,0.8177,65.58,55.44,58.39,0.8635,0,warning
ENG_023,775,3875,climb,spark_ignition,2528.62,90.3,4985.09,21.62,54.305,81.58,49.073,478.47,154.76,3.008,133.44,0.8105,86.9,53.31,56.24,0.8669,0,warning
ENG_023,776,3880,climb,spark_ignition,2454.92,79.92,5554.08,12.34,52.98,71.63,42.505,440.89,135.77,2.92,117.4,0.7924,81.16,53.88,57.79,0.8585,0,warning
ENG_023,777,3885,cruise,spark_ignition,2214.11,67.96,10088.58,8.08,29.298,56.49,32.823,401.2,118.46,3.147,106.57,0.7672,69.68,55.03,59.78,0.8534,0,warning
ENG_023,778,3890,cruise,spark_ignition,2139.72,56.48,5925.17,14.33,49.988,58.15,26.514,376.24,114.05,3.309,104.17,0.7028,57.36,56.26,58.69,0.8406,0,warning
ENG_023,779,3895,descent,spark_ignition,1535.84,36.7,2653.01,17.51,73.63,51.39,12.772,317.15,93.18,3.637,98.63,0.7492,42.34,57.77,58.03,0.8498,0,warning
ENG_023,780,3900,cruise,spark_ignition,2114.48,49.23,10429.77,10.01,30.782,43.7,22.692,352.64,103.27,3.353,98.9,0.7746,56.24,56.38,60.77,0.8549,0,warning
ENG_023,781,3905,cruise,spark_ignition,2269.71,66.12,9119.48,10.79,34.466,56.44,32.812,400.11,120.27,3.051,104.96,0.8771,66.45,55.36,58.69,0.8754,0,warning
ENG_023,782,3910,climb,spark_ignition,2504.81,84.84,3086.43,16.15,70.251,78.21,45.811,458.38,144.36,2.871,121.45,0.8162,86.72,53.33,59.67,0.8632,0,warning
ENG_023,783,3915,descent,spark_ignition,1557.48,38.78,6226.32,13.89,48.552,45.38,13.601,319.31,91.58,3.406,96.64,0.7255,42.67,57.73,58.06,0.8451,0,warning
ENG_023,784,3920,takeoff,spark_ignition,2619.31,82.53,368.97,18.53,98.482,85.31,46.32,456.81,146.15,2.769,125.85,0.8539,83.21,53.68,57.99,0.8708,0,warning
ENG_023,785,3925,cruise,spark_ignition,2214.81,67.81,9293.08,8.8,33.57,58.11,32.656,401.53,119.05,3.198,108.03,0.7556,65.31,55.47,58.04,0.8511,0,warning
ENG_023,786,3930,cruise,spark_ignition,2180.81,61.17,11391.48,1.75,25.605,48.88,29.05,376.62,105.96,3.293,94.58,0.7737,62.87,55.71,58.94,0.8547,0,warning
ENG_023,787,3935,cruise,spark_ignition,2185.92,55.06,10049.92,7.0,31.744,46.9,26.175,366.07,106.07,3.284,94.9,0.7327,57.96,56.2,58.42,0.8465,0,warning
ENG_023,788,3940,takeoff,spark_ignition,2586.99,81.08,559.19,18.5,95.094,81.42,45.048,452.42,144.5,2.723,124.64,0.8331,82.02,53.8,59.23,0.8666,0,warning
ENG_023,789,3945,takeoff,spark_ignition,2664.18,88.16,853.75,16.71,91.605,86.28,50.128,470.43,149.65,2.829,124.99,0.7835,92.37,52.76,60.2,0.8567,0,warning
ENG_023,790,3950,cruise,spark_ignition,2111.3,59.42,9763.24,8.97,33.105,50.07,27.459,378.04,110.86,3.289,103.54,0.8239,58.63,56.14,57.46,0.8648,0,warning
ENG_023,791,3955,cruise,spark_ignition,2141.03,63.04,12155.06,10.95,24.52,47.35,29.565,389.96,116.27,3.222,103.75,0.7475,62.73,55.73,58.12,0.8495,0,warning
ENG_023,792,3960,cruise,spark_ignition,2214.13,66.3,9662.14,13.49,32.291,55.67,32.043,402.29,122.46,3.203,109.55,0.7151,64.06,55.59,60.74,0.843,0,warning
ENG_023,793,3965,descent,spark_ignition,1531.43,41.68,5633.52,17.75,52.309,48.09,14.552,330.24,97.59,3.555,99.06,0.763,46.81,57.32,57.36,0.8526,0,warning
ENG_023,794,3970,cruise,spark_ignition,2238.45,63.85,11434.56,14.26,25.569,48.29,30.867,397.11,121.43,3.156,107.56,0.866,66.63,55.34,59.01,0.8732,0,warning
ENG_023,795,3975,descent,spark_ignition,1595.3,36.99,3865.86,17.2,63.587,49.95,13.287,318.64,93.82,3.423,96.3,0.7618,42.2,57.78,56.87,0.8524,0,warning
ENG_023,796,3980,cruise,spark_ignition,2113.58,58.07,9164.64,9.7,34.035,53.09,26.929,375.28,110.46,3.234,100.75,0.797,61.05,55.9,60.15,0.8594,0,warning
ENG_023,797,3985,climb,spark_ignition,2462.3,76.79,5767.43,10.88,50.621,69.29,40.847,431.4,131.73,2.972,112.99,0.7957,73.95,54.61,59.23,0.8591,0,warning
ENG_023,798,3990,cruise,spark_ignition,2223.14,63.28,8222.07,13.55,38.171,56.07,30.737,394.66,120.05,3.119,109.99,0.806,68.35,55.17,59.99,0.8612,0,warning
ENG_023,799,3995,cruise,spark_ignition,2134.01,57.51,8047.44,16.33,39.618,51.85,26.788,380.84,116.87,3.223,108.26,0.8177,61.15,55.89,59.32,0.8635,0,warning
ENG_024,0,0,cruise,overheating,2331.56,59.11,10238.18,14.9,29.873,50.58,24.905,428.15,116.52,4.05,82.24,0.2781,63.23,75.68,99.3,0.05,656,healthy
ENG_024,1,5,cruise,overheating,2411.54,66.78,8565.07,8.07,36.977,58.32,29.13,442.71,117.18,4.006,78.68,0.2296,69.17,75.08,98.45,0.05,655,healthy
ENG_024,2,10,descent,overheating,1779.86,32.33,4963.98,8.1,56.534,44.53,10.324,341.8,80.34,4.516,63.1,0.2082,38.39,78.16,97.88,0.05,654,healthy
ENG_024,3,15,descent,overheating,1827.97,35.24,3040.91,16.42,71.301,49.72,11.68,358.55,91.71,4.542,71.48,0.2053,46.65,77.34,98.79,0.05,653,healthy
ENG_024,4,20,climb,overheating,2668.42,81.18,3592.78,11.32,66.136,76.08,39.047,488.03,135.75,3.629,89.27,0.3087,82.46,73.75,99.95,0.05,652,healthy
ENG_024,5,25,descent,overheating,1729.88,40.68,4108.36,15.11,61.602,49.05,12.558,369.63,93.85,4.503,74.59,0.1918,45.68,77.43,98.61,0.05,651,healthy
ENG_024,6,30,cruise,overheating,2389.7,64.92,10506.79,10.72,30.16,50.94,28.243,440.11,117.97,3.96,79.58,0.3259,64.59,75.54,100.0,0.05,650,healthy
ENG_024,7,35,cruise,overheating,2312.74,60.17,9567.5,6.65,31.291,52.82,25.097,422.31,108.94,3.901,75.76,0.2345,67.0,75.3,100.0,0.05,649,healthy
ENG_024,8,40,cruise,overheating,2406.26,68.25,8856.47,14.74,35.661,59.84,29.729,453.11,125.03,3.883,84.45,0.2386,72.43,74.76,100.0,0.05,648,healthy
ENG_024,9,45,climb,overheating,2685.72,81.4,5668.48,8.08,52.385,72.21,39.242,485.65,132.89,3.514,87.01,0.2704,84.86,73.51,98.11,0.05,647,healthy
ENG_024,10,50,cruise,overheating,2429.71,64.8,8497.89,11.29,37.299,55.61,28.416,441.1,118.93,3.778,79.62,0.2625,69.0,75.1,98.8,0.05,646,healthy
ENG_024,11,55,takeoff,overheating,2851.13,87.13,1189.84,19.34,87.427,84.41,44.805,514.79,151.02,3.557,99.09,0.319,91.95,72.81,100.0,0.051,645,healthy
ENG_024,12,60,descent,overheating,1762.26,37.15,4395.11,13.17,58.858,46.25,11.76,359.08,89.29,4.682,68.33,0.2116,42.32,77.77,100.0,0.05,644,healthy
ENG_024,13,65,climb,overheating,2709.87,86.38,4576.14,16.67,58.369,77.57,41.951,507.64,146.01,3.591,101.79,0.2486,84.2,73.58,100.0,0.05,643,healthy
ENG_024,14,70,cruise,overheating,2399.71,52.75,6852.75,6.34,44.355,52.49,22.606,404.3,103.38,3.807,69.64,0.2888,58.17,76.18,99.29,0.05,642,healthy
ENG_024,15,75,descent,overheating,1805.7,43.49,4403.73,19.9,60.897,50.27,14.177,383.09,101.94,4.41,77.92,0.1568,54.41,76.56,99.9,0.05,641,healthy
ENG_024,16,80,cruise,overheating,2389.85,72.11,9694.17,6.9,33.241,57.25,30.888,455.0,120.27,3.947,81.68,0.3151,73.28,74.67,99.52,0.05,640,healthy
ENG_024,17,85,descent,overheating,1862.19,43.2,3274.86,15.36,69.423,55.38,14.491,378.79,97.82,4.404,74.99,0.2467,50.81,76.92,100.0,0.05,639,healthy
ENG_024,18,90,descent,overheating,1815.36,29.19,7585.06,12.25,41.672,36.3,9.459,338.44,82.25,4.491,63.15,0.2465,36.8,78.32,99.75,0.05,638,healthy
ENG_024,19,95,cruise,overheating,2478.75,81.63,8791.75,12.68,34.902,68.8,36.072,487.15,135.22,3.985,91.18,0.2663,81.24,73.88,100.0,0.05,637,healthy
ENG_024,20,100,cruise,overheating,2477.53,68.08,7216.16,14.15,42.273,61.95,30.425,453.36,125.15,3.608,87.51,0.2787,73.25,74.67,100.0,0.05,636,healthy
ENG_024,21,105,cruise,overheating,2408.4,62.45,5999.73,15.53,49.202,59.95,26.956,438.86,120.92,4.03,86.75,0.2567,68.27,75.17,99.63,0.05,635,healthy
ENG_024,22,110,cruise,overheating,2475.2,65.09,7551.16,11.71,40.933,58.0,28.917,443.11,120.15,3.745,80.38,0.2675,66.07,75.39,99.31,0.05,634,healthy
ENG_024,23,115,cruise,overheating,2392.79,63.47,8565.09,8.75,36.428,56.1,27.391,434.44,114.81,3.928,80.02,0.2206,66.61,75.34,99.19,0.05,633,healthy
ENG_024,24,120,cruise,overheating,2391.0,53.64,9350.61,9.12,33.977,48.72,23.045,409.21,106.8,3.812,73.46,0.2423,57.03,76.3,99.63,0.05,632,healthy
ENG_024,25,125,cruise,overheating,2380.01,58.02,8242.08,6.72,37.195,52.04,24.795,418.02,108.0,3.85,74.61,0.1351,64.03,75.6,100.0,0.05,631,healthy
ENG_024,26,130,descent,overheating,1816.25,25.69,5953.95,13.09,50.814,38.5,8.257,330.17,80.12,4.551,61.67,0.1354,32.11,78.79,98.76,0.05,630,healthy
ENG_024,27,135,cruise,overheating,2376.68,56.61,11251.03,11.67,25.723,46.06,24.167,419.22,111.7,4.055,80.25,0.2362,60.0,76.0,100.0,0.05,629,healthy
ENG_024,28,140,climb,overheating,2652.56,71.74,4876.54,21.18,55.743,68.19,34.184,473.04,137.38,3.522,91.83,0.2011,78.69,74.13,100.0,0.05,628,healthy
ENG_024,29,145,descent,overheating,1790.33,35.98,4915.12,14.44,56.462,45.89,11.715,357.82,89.91,4.5,68.03,0.1852,42.57,77.74,100.0,0.05,627,healthy
ENG_024,30,150,cruise,overheating,2365.54,60.53,3538.89,13.19,65.434,63.73,25.745,430.75,116.42,3.815,81.66,0.2055,69.8,75.02,98.69,0.05,626,healthy
ENG_024,31,155,cruise,overheating,2372.3,56.04,5766.28,11.03,52.161,57.33,23.979,417.03,110.53,3.913,78.03,0.2472,59.51,76.05,99.0,0.05,625,healthy
ENG_024,32,160,cruise,overheating,2384.02,58.16,8890.56,7.62,36.35,51.45,24.949,419.34,109.07,3.845,74.43,0.2872,68.51,75.15,100.0,0.05,624,healthy
ENG_024,33,165,descent,overheating,1789.42,35.49,5952.34,2.34,49.624,46.58,11.395,344.43,77.38,4.388,57.59,0.2423,44.94,77.51,100.0,0.05,623,healthy
ENG_024,34,170,cruise,overheating,2443.51,71.12,7417.49,13.64,42.094,66.16,31.282,460.12,126.81,3.931,87.85,0.2319,75.94,74.41,100.0,0.05,622,healthy
ENG_024,35,175,cruise,overheating,2361.67,59.9,8712.09,6.84,35.446,52.78,25.606,422.68,109.49,4.026,77.5,0.2397,64.0,75.6,99.82,0.05,621,healthy
ENG_024,36,180,cruise,overheating,2399.92,67.31,9863.59,14.25,31.067,57.28,29.018,450.05,123.66,3.813,85.84,0.2497,65.14,75.49,100.0,0.05,620,healthy
ENG_024,37,185,climb,overheating,2741.72,86.2,7490.96,7.48,40.982,72.2,42.568,498.56,137.05,3.477,92.32,0.3092,86.0,73.4,100.0,0.05,619,healthy
ENG_024,38,190,climb,overheating,2631.14,72.65,3753.16,10.67,64.767,73.21,34.542,464.51,127.39,3.634,84.61,0.2789,73.08,74.69,100.0,0.05,618,healthy
ENG_024,39,195,cruise,overheating,2344.87,62.4,8179.64,11.43,39.401,56.52,26.354,433.48,116.01,3.893,78.57,0.2431,66.13,75.39,99.61,0.05,617,healthy
ENG_024,40,200,climb,overheating,2703.6,79.89,3708.8,20.17,64.515,77.44,38.956,494.16,143.92,3.631,99.57,0.3438,82.98,73.7,100.0,0.05,616,healthy
ENG_024,41,205,cruise,overheating,2364.02,56.82,10162.2,5.28,31.19,49.56,24.043,413.16,105.35,3.894,71.8,0.2518,58.15,76.18,99.11,0.05,615,healthy
ENG_024,42,210,cruise,overheating,2353.4,64.35,12209.62,2.27,23.778,50.17,26.885,429.54,108.61,3.862,74.18,0.2533,70.92,74.91,99.86,0.05,614,healthy
ENG_024,43,215,descent,overheating,1755.32,31.14,5449.0,15.76,53.27,42.23,9.841,345.92,86.69,4.525,65.14,0.1855,36.68,78.33,100.0,0.05,613,healthy
ENG_024,44,220,takeoff,overheating,2816.15,84.68,933.26,18.62,88.8,87.49,42.669,507.08,147.79,3.53,97.92,0.3661,85.0,73.5,98.73,0.05,612,healthy
ENG_024,45,225,cruise,overheating,2394.5,56.98,2785.36,22.59,72.989,63.7,24.647,431.43,123.15,3.942,91.6,0.3172,63.36,75.66,100.0,0.05,611,healthy
ENG_024,46,230,cruise,overheating,2367.18,61.24,10337.51,4.98,28.716,52.8,26.147,424.42,108.84,3.92,75.74,0.3127,61.12,75.89,100.0,0.05,610,healthy
ENG_024,47,235,cruise,overheating,2408.45,62.42,9671.86,8.82,32.867,50.88,27.012,432.07,114.18,4.028,75.11,0.3006,62.39,75.76,100.0,0.05,609,healthy
ENG_024,48,240,takeoff,overheating,2902.32,87.7,762.93,24.85,92.925,85.89,45.837,522.7,157.62,3.44,109.5,0.3535,90.14,72.99,100.0,0.0576,608,healthy
ENG_024,49,245,cruise,overheating,2403.0,54.68,11227.4,12.57,26.787,46.25,23.502,415.61,111.29,3.998,76.97,0.3149,62.67,75.73,99.43,0.05,607,healthy
ENG_024,50,250,cruise,overheating,2416.1,60.55,4996.55,10.27,55.979,63.24,26.456,428.77,114.12,3.826,78.98,0.2465,66.82,75.32,99.89,0.05,606,healthy
ENG_024,51,255,descent,overheating,1698.25,15.99,4279.74,17.76,60.384,35.41,5.045,307.5,75.13,4.491,61.57,0.2323,27.99,79.2,99.61,0.05,605,healthy
ENG_024,52,260,cruise,overheating,2380.59,54.33,7443.56,18.0,42.71,51.54,23.221,419.71,116.15,3.971,84.69,0.2702,59.24,76.08,100.0,0.05,604,healthy
ENG_024,53,265,descent,overheating,1683.02,35.85,2522.09,14.03,75.123,50.07,10.705,355.13,88.1,4.588,68.57,0.1888,41.87,77.81,98.86,0.05,603,healthy
ENG_024,54,270,takeoff,overheating,3005.42,99.45,629.66,16.43,94.249,93.43,53.84,546.71,160.43,3.262,104.68,0.3432,100.0,72.0,98.15,0.0604,602,healthy
ENG_024,55,275,cruise,overheating,2440.17,65.57,11583.48,8.54,24.844,53.18,28.821,440.55,116.96,3.831,82.12,0.2617,71.28,74.87,98.33,0.05,601,healthy
ENG_024,56,280,descent,overheating,1764.93,29.12,2963.11,17.49,71.835,46.57,9.292,342.57,86.82,4.561,69.66,0.2344,40.77,77.92,99.21,0.05,600,healthy
ENG_024,57,285,cruise,overheating,2473.28,68.87,10072.58,7.25,30.024,56.36,30.695,448.43,118.87,3.893,77.79,0.2596,72.58,74.74,99.03,0.05,599,healthy
ENG_024,58,290,cruise,overheating,2381.56,64.26,9870.12,-1.58,32.498,51.21,27.551,425.96,105.02,3.848,66.86,0.2889,69.59,75.04,100.0,0.05,598,healthy
ENG_024,59,295,descent,overheating,1728.55,39.77,5844.96,10.62,51.04,45.16,12.445,362.73,88.57,4.65,67.21,0.1877,44.34,77.57,99.34,0.05,597,healthy
ENG_024,60,300,cruise,overheating,2446.76,69.59,8004.94,17.77,37.86,59.93,30.575,460.34,129.68,3.917,93.01,0.3017,75.45,74.45,100.0,0.05,596,healthy
ENG_024,61,305,cruise,overheating,2392.47,58.54,9433.43,13.09,32.381,51.37,25.207,425.96,114.96,4.121,78.34,0.2465,61.48,75.85,100.0,0.05,595,healthy
ENG_024,62,310,climb,overheating,2650.21,75.89,4689.84,18.91,58.488,70.61,36.277,481.52,138.61,3.643,96.02,0.2539,82.06,73.79,100.0,0.05,594,healthy
ENG_024,63,315,cruise,overheating,2427.74,73.07,9328.84,7.88,32.586,58.28,31.718,459.16,122.52,3.813,80.49,0.2704,71.1,74.89,100.0,0.05,593,healthy
ENG_024,64,320,cruise,overheating,2424.22,64.03,8704.62,10.59,34.419,54.36,28.071,438.31,117.51,3.767,79.73,,69.09,75.09,98.57,0.05,592,healthy
ENG_024,65,325,takeoff,overheating,2851.53,81.75,971.27,16.42,90.066,81.8,41.851,497.88,143.52,3.544,97.12,0.2845,83.05,73.69,99.68,0.05,591,healthy
ENG_024,66,330,cruise,overheating,2406.31,66.45,7951.37,10.56,40.326,59.05,28.772,444.24,119.32,3.841,82.05,0.2687,69.89,75.01,99.25,0.05,590,healthy
ENG_024,67,335,cruise,overheating,2387.52,60.63,9990.62,3.85,31.315,51.03,25.973,422.05,107.43,3.95,73.26,0.2563,66.81,75.32,100.0,0.05,589,healthy
ENG_024,68,340,cruise,overheating,2348.88,53.85,8905.5,11.66,34.397,49.82,22.648,411.55,109.02,3.869,78.25,0.277,58.28,76.17,100.0,0.05,588,healthy
ENG_024,69,345,descent,overheating,1802.66,38.92,6641.31,9.75,45.6,45.35,12.931,360.98,87.86,4.352,64.21,0.1823,46.37,77.36,98.24,0.05,587,healthy
ENG_024,70,350,cruise,overheating,2317.65,56.85,9269.2,3.82,33.99,48.4,23.499,410.94,103.35,3.884,68.85,0.2429,63.86,75.61,100.0,0.05,586,healthy
ENG_024,71,355,takeoff,overheating,2923.38,82.42,815.15,15.26,91.75,81.4,43.576,499.77,143.8,3.305,95.78,0.3439,85.81,73.42,97.99,0.05,585,healthy
ENG_024,72,360,takeoff,overheating,2921.71,84.54,594.72,15.88,94.23,85.12,44.539,505.89,146.2,3.374,97.11,0.3063,83.19,73.68,100.0,0.05,584,healthy
ENG_024,73,365,cruise,overheating,2310.09,60.43,6739.9,20.41,45.862,57.45,24.979,436.71,122.9,3.931,87.05,0.2042,65.95,75.41,100.0,0.05,583,healthy
ENG_024,74,370,takeoff,overheating,2953.46,88.47,1115.34,19.2,89.174,85.8,46.973,519.99,153.24,3.241,104.44,0.2899,89.87,73.01,98.54,0.0532,582,healthy
ENG_024,75,375,climb,overheating,2723.3,80.59,3500.43,14.08,67.302,76.81,39.655,490.23,138.66,3.663,92.02,0.3162,83.87,73.61,99.12,0.05,581,healthy
ENG_024,76,380,climb,overheating,2573.7,69.51,2864.44,24.52,71.932,71.96,32.244,469.17,137.89,3.641,97.81,0.2849,73.09,74.69,99.59,0.05,580,healthy
ENG_024,77,385,takeoff,overheating,2909.93,79.06,515.01,16.26,95.755,83.9,41.347,491.79,141.78,3.206,93.43,0.3039,85.35,73.47,100.0,0.05,579,healthy
ENG_024,78,390,cruise,overheating,2450.97,66.52,8350.21,13.97,37.894,58.19,29.375,448.64,123.32,3.876,85.2,0.3261,72.07,74.79,100.0,0.05,578,healthy
ENG_024,79,395,climb,overheating,2695.66,87.62,3162.11,9.18,67.827,80.27,42.58,503.11,139.4,3.639,91.08,0.2693,91.09,72.89,100.0,0.05,577,healthy
ENG_024,80,400,cruise,overheating,2403.9,62.67,11157.86,11.7,27.985,51.03,27.401,435.52,117.22,3.764,81.59,0.2024,65.13,75.49,100.0,0.05,576,healthy
